contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
k141_2223659|provirus_14779_53428	38650	NA	46887.07802708914	82.4320935027554	low	35.9439843853632	884	CheckV-051437	40.2	6.15	65.67431180416519	94.14190202690858	25	1.0
k141_2225735|provirus_19963_53183	33221	NA	138436.8418811217	23.997224690034095	low	31.6107195198548	605	CheckV-004415	24.3	4.66	NA	NA	0	1.0
k141_820561|provirus_152_24046	23895	NA	42032.41290578499	56.848984743179685	low	19.919469608367	1086	CheckV-032927	37.3	11.4	44.423441538309774	69.52637857674154	20	1.0
k141_442145|provirus_10334_38539	28206	NA	173975.42371641373	16.21263474890385	low	28.6374455909989	930	CheckV-015907	28.4	5.37	2.27	2.76	1	1.0
k141_1219366|provirus_1_10309	10309	NA	190467.36812992947	5.412475691357062	medium	9.48837978822797	8	CheckV-011238	43.0	27.11	5.598841377902351	20.430504283308224	4	1.0
k141_1219366|provirus_18668_189671	171004	NA	152416.04195083937	100.0	low	30.1053876760942	197	CheckV-011238	60.6	1.37	93.01480937255054	100.0	19	1.0
k141_270532|provirus_2359_6569	4211	NA	51125.582494576	8.236580972836352	low	15.1657311952622	120	CheckV-000671	42.1	26.54	5.898487644892293	13.387142936703038	5	1.0
k141_1542006	2020	NA	716891.5707094204	0.2817720395290813	low	11.8649517684887	15	CheckV-001225	36.3	69.73	2.27	5.87	1	1.0
k141_2216634	3335	NA	136688.4700678758	2.439854655146794	high	2.02356251785054	6	CheckV-017648	99.4	31.84	NA	NA	0	1.0
k141_481891	1573	NA	15906.415084393462	9.889091864221152	high	3.19324426796831	81	CheckV-061880	69.1	51.23	2.26	10.800000000000002	1	1.0
k141_96397	3779	NA	51944.92451393149	7.2750129783834465	medium	5.51537070524412	2	CheckV-007601	54.0	38.02	NA	NA	0	1.0
k141_674654	2526	NA	592096.0	0.4266200075663406	low	16.7547169811321	2	CheckV-000616	36.5	30.27	NA	NA	0	1.0
k141_13	7816	NA	333773.42370534234	2.3417083101559406	low	11.9600418915653	6	CheckV-000616	39.6	26.38	0.9703610069729381	8.355963270829902	3	1.01
k141_1638420	3945	NA	252075.54939203386	1.565007002668332	low	22.1130987526063	149	CheckV-002409	46.3	16.87	0.31	2.95	1	1.0
k141_1542063	3815	NA	153203.86934879993	2.4901459840510767	medium	8.89537258399073	92	CheckV-019443	46.1	49.56	1.72	10.39	1	1.0
k141_385529	9383	NA	285202.9634734143	3.2899377642247583	low	18.2447178718414	147	CheckV-000967	58.8	9.04	NA	NA	0	1.0
k141_481914	6865	NA	118334.75525708185	5.801338740326805	low	16.0736975857687	517	CheckV-007573	47.1	22.31	NA	NA	0	1.0
k141_1252946	4642	NA	690856.2822088907	0.6719197783304549	medium	8.79473845212603	43	CheckV-049678	35.5	56.5	0.4754350051177073	5.2340941658137154	2	1.0
k141_1445702	3301	NA	380475.5555301195	0.8675984441104742	low	11.7390330599321	10	CheckV-000689	41.0	41.12	0.27	1.83	1	1.0
k141_2216677	1978	NA	185431.79539595338	1.066699481486639	high	3.80699424524126	66	CheckV-015755	70.9	56.65	0.78	1.16	1	1.0
k141_2216680	3061	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_2216682	2670	NA	37761.49292620361	7.070695020501223	high	2.22410360618904	45	CheckV-062227	80.95	69.58	2.3012511251125116	11.977029702970299	2	1.0
k141_2216686	5192	NA	228787.1832039766	2.269357892907419	low	15.8221246969266	7	CheckV-002666	52.9	15.01	0.42	1.9825340136054423	2	1.0
k141_385531	20151	NA	86729.3579672175	23.234347021935527	low	14.1695212703127	116	CheckV-061641	53.6	8.88	18.04	55.95	1	1.0
k141_2313078	9320	NA	185486.42365653132	5.024626501645219	low	11.1417515456122	36	CheckV-061429	61.4	13.54	NA	NA	0	1.0
k141_2023971	1005	NA	56821.13589056037	1.7687080419083272	medium	9.40391650527222	5	CheckV-057766	46.1	63.39	1.43	2.8800000000000003	1	1.0
k141_96459	4069	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_2313095	3617	NA	50314.387283236996	7.188798662375957	low	13.9757982883961	3	CheckV-032809	38.6	31.7	3.7047131147540986	12.280543032786884	2	1.0
k141_96465	5200	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_1542127	8127	NA	39906.45662480334	20.365125564540275	low	21.9140409228202	36	CheckV-009248	92.0	12.98	13.256836235809958	20.224128451352087	8	1.0
k141_578340	5421	NA	62119.0	8.726798564046428	medium	7.18356758350334	1	CheckV-007601	32.5	100.0	NA	NA	0	1.0
k141_385541	17806	NA	83076.78501050148	21.433183768184094	low	17.6215217642305	144	CheckV-061641	42.7	9.69	14.370696055684453	40.78387470997679	2	1.0
k141_98	3477	NA	41383.223447788	8.401955455178182	medium	9.85301735896608	49	CheckV-017072	66.4	21.41	5.330000000000001	8.6	1	1.0
k141_963898	1492	NA	46108.84358267599	3.2358217731588788	low	19.0715755774068	135	CheckV-044480	31.9	100.0	NA	NA	0	1.0
k141_2120388	1964	NA	54507.33195260149	3.603184983825398	low	10.9970674486804	182	CheckV-059893	39.2	46.68	3.307524981720692	6.314549110407019	3	1.0
k141_1734892	3322	NA	189240.0	1.7554428239272881	low	18.4248232254532	2	CheckV-061481	28.0	64.85	NA	NA	0	1.0
k141_1831290	4681	NA	493500.23370624403	0.9485304525278837	low	10.7959242051495	66	CheckV-049880	29.7	60.41	0.75	12.47	1	1.01
k141_771139	5014	NA	64092.113361024574	7.823115414772846	medium	9.60676095205243	13	CheckV-015267	55.9	27.0	NA	NA	0	1.0
k141_1638537	3711	NA	51679.48870382317	7.180798597423944	medium	5.51537070524412	1018	CheckV-061284	54.8	42.41	5.2159217877094965	10.38186592178771	2	1.0
k141_96491	3412	NA	377415.9829468636	0.9040422648132461	low	19.7445197918309	134	CheckV-000967	42.2	18.29	0.7799999999999999	2.8800000000000003	1	1.0
k141_481962	3333	NA	43110.8230188261	7.731237231412885	medium	6.1524334251607	79	CheckV-014944	68.6	28.99	4.523533228086243	10.149887825388031	3	1.0
k141_1734908	2561	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_96497	4217	NA	1134817.9464521306	0.3716014549456091	low	10.6438896189225	16	CheckV-054001	49.7	31.72	0.34	1.01	1	1.0
k141_1927675	4799	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_481970	5648	NA	57310.12625887281	9.855151905420154	low	10.2654867256637	62	CheckV-014459	49.6	38.14	6.749734848484847	16.00382113821138	3	1.0
k141_771160	3760	NA	176203.45623467097	2.1338968487612204	high	3.23655913978495	319	CheckV-019614	68.9	35.94	1.6448423170936568	2.619491014842977	4	1.0
k141_1253059	3479	NA	346300.1303377758	1.004619893329707	medium	8.41622724100411	16	CheckV-001225	47.7	29.33	0.28	2.338213058419244	2	1.01
k141_96514	1298	NA	518638.9740639927	0.2502704318244786	high	3.46099789177793	46	CheckV-000616	69.5	45.93	0.1	0.72	1	1.0
k141_1156686	10708	NA	703463.6137649462	1.5221824967876658	medium	7.2083649230396	85	CheckV-056621	67.2	18.6	2.096216131995895	7.3793692478791355	3	1.0
k141_1734988	1317	NA	14654.12778034986	8.987228852787835	high	3.80705863737027	77	CheckV-062305	62.7	63.18	1.1356255625562557	5.9079837983798384	2	1.0
k141_1445848	1738	NA	181260.77086708977	0.9588395722284531	high	3.81403253953453	130	CheckV-015755	91.5	47.99	0.737088819203303	1.5653626985150986	3	1.0
k141_1927754	2533	NA	50714.41216612249	4.9946354336175425	medium	7.90591497421755	157	CheckV-019982	48.1	39.81	1.4176054421768707	7.104721088435373	2	1.0
k141_1831372	4714	NA	191242.19558080228	2.464937189035918	high	2.60922330097087	372	CheckV-049748	87.2	56.0	NA	NA	0	1.0
k141_867589	1867	NA	102563.09049855293	1.8203429624874083	medium	5.80669068180352	25	CheckV-014457	57.1	66.4	2.1754770318021204	3.834081272084806	2	1.0
k141_289249	4739	NA	357811.37014277856	1.3244408633825646	high	3.24930290787003	30	CheckV-061425	78.0	50.52	NA	NA	0	1.0
k141_1253119	4267	NA	734873.0958110509	0.5806444710417216	medium	8.06270996640538	47	CheckV-000616	36.6	62.5	NA	NA	0	1.0
k141_482027	3195	NA	184043.3681159877	1.7360038738187236	medium	9.52100510404397	457	CheckV-020449	46.9	55.61	1.245178826895565	3.0032331902718172	2	1.0
k141_385625	31481	NA	112573.19653271978	27.964916134232663	low	20.3320686798915	2	CheckV-013297	83.05	10.27	20.571109928217698	47.7073871499852	4	1.0
k141_578478	2808	NA	295444.84263529984	0.9504312124568796	low	11.9200678430089	2	CheckV-019111	27.7	100.0	NA	NA	0	1.0
k141_1735035	3845	NA	39912.32305450245	9.633616150955291	low	43.6533033854663	50	CheckV-015274	89.0	21.69	5.750171459649344	12.20636093061618	5	1.0
k141_2024186	2736	NA	443368.7993783808	0.6170934905288715	medium	8.41622724100411	3	CheckV-002553	50.0	29.54	NA	NA	0	1.0
k141_1542263	22075	NA	816387.1524337678	2.7039866972662714	low	22.2765314016457	4	CheckV-003408	24.5	21.85	3.8232709916938115	21.51043546138541	5	1.02
k141_1349545	1352	NA	69031.3752157667	1.958529720397638	medium	7.77307717469525	61	CheckV-032957	69.7	22.89	NA	NA	0	1.0
k141_385645	1299	NA	14619.985259408988	8.885097877674003	high	0.451580531861515	74	CheckV-061785	93.4	50.84	3.4270270270270267	8.905945945945946	2	1.0
k141_96618	8871	NA	48413.9479413975	18.323231996568165	medium	7.72496529642426	112	CheckV-001264	61.9	20.03	12.303801227154905	25.792462572372013	3	1.0
k141_1735079	3198	NA	353649.4638933964	0.9042852673357935	high	4.50257385887133	17	CheckV-061931	72.4	45.34	1.2034633943577973	2.073974843221947	3	1.0
k141_1831475	2702	NA	168932.35130473803	1.5994568116357102	low	10.9970674486804	308	CheckV-049748	38.1	43.64	1.2716529200754076	3.288453769494584	3	1.0
k141_867659	9386	NA	163323.22487226597	5.746886278629833	low	17.6045073650536	32	CheckV-014784	65.3	11.2	NA	NA	0	1.0
k141_2120548	6632	NA	406760.0	1.630445471531124	low	25.7423874966316	1	CheckV-001180	33.2	12.59	4.37	19.86	1	1.0
k141_1349575	7412	NA	205994.864690787	3.5981479495258006	low	16.7746825248758	124	CheckV-000846	36.3	22.89	1.35	4.78	1	1.0
k141_2216976	3295	NA	503845.8508614347	0.653969858909521	low	21.4175654853621	32	CheckV-000616	30.3	28.98	0.5924115044247789	1.9788495575221237	2	1.0
k141_482116	4429	NA	44519.715910946936	9.948401307994319	high	4.17787537743618	9	CheckV-010215	71.3	42.9	NA	NA	0	1.0
k141_578597	2393	NA	43357.93318614395	5.519174518135794	high	3.61079437476245	141	CheckV-019153	83.1	29.89	2.6974721189591078	6.147695167286245	2	1.0
k141_2313452	3861	NA	73310.78762754002	5.266619176997591	low	10.6438896189225	164	CheckV-007300	51.1	29.59	5.79	12.34	1	1.0
k141_482141	1760	NA	46131.33356291565	3.8151942813438198	medium	5.43936183472517	194	CheckV-017730	55.3	82.32	0.85	4.15	1	1.0
k141_332	2478	NA	125821.78214937738	1.9694523139547362	low	13.5571486856677	52	CheckV-056357	35.4	55.0	1.0733246675486043	1.9117503555122541	4	1.0
k141_1253329	2562	NA	1045143.047166278	0.24513390841056767	low	19.2245446878348	18	CheckV-046664	34.6	21.41	NA	NA	0	1.01
k141_1735190	1368	NA	NA	NA	NA	NA	0	NA	NA	NA	0.18997167138810198	0.9244003777148253	2	1.0
k141_867764	3295	NA	192763.30605273054	1.7093502220275525	high	4.90119268422954	28	CheckV-002688	60.0	57.79	NA	NA	0	1.0
k141_675062	1157	NA	32127.377332788445	3.601289915498932	high	1.20967741935484	20	CheckV-061905	91.4	100.0	0.95	6.6	1	1.0
k141_2313495	6816	NA	190284.3861877256	3.58200698257799	low	18.451911776551	243	CheckV-061481	49.0	17.06	NA	NA	0	1.0
k141_193010	3707	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_2120702	1880	NA	355125.268223581	0.5293906596408068	medium	8.22784810126582	23	CheckV-001179	52.4	60.98	0.43	0.56	1	1.0
k141_771441	6564	NA	35301.13808184017	18.594301364399055	low	11.5125421190565	9	CheckV-033069	44.1	36.14	9.82	21.53	1	1.0
k141_2313540	1273	NA	144456.29993798345	0.8812353635988959	medium	8.38252894195698	19	CheckV-006340	49.5	43.29	0.53	3.11	1	1.0
k141_2120720	8321	NA	429872.61478599225	1.9356897168577547	medium	5.41113477279046	2	CheckV-000616	29.6	77.07	0.68	4.63	1	1.01
k141_578689	5603	NA	171721.70136691246	3.2628374604955974	medium	9.04973946797384	174	CheckV-056704	33.2	42.7	2.5999999999999996	7.827793904208999	2	1.0
k141_1060639	2628	NA	324593.2388975627	0.8096286937231498	medium	9.53752329324072	88	CheckV-001462	52.2	91.93	NA	NA	0	1.0
k141_1253410	3398	NA	136825.3149215887	2.4834585631667006	low	16.0809671071127	166	CheckV-000320	50.7	11.44	0.89	8.0	1	1.01
k141_675104	3502	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
k141_1735271	5545	NA	179627.0	3.086952406932143	high	2.66137504377262	1	CheckV-019142	81.7	67.57	3.0175824175824175	3.3340109890109892	2	1.0
k141_2120752	2611	NA	283260.77461797424	0.921765466299166	low	15.1381313075547	11	CheckV-013320	32.7	39.09	NA	NA	0	1.0
k141_1446164	4697	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_1542535	1532	NA	60032.88644581841	2.5519345990179545	high	1.71253000621615	604	CheckV-061298	91.1	67.63	2.2094230769230774	3.6243269230769233	2	1.0
k141_578757	4648	NA	325222.15867501247	1.4291769106190106	low	12.610489098409	11	CheckV-000929	39.9	37.82	0.5694392523364485	1.6208411214953273	2	1.0
k141_1253477	8694	NA	NA	NA	NA	NA	0	NA	NA	NA	3.8275743162901303	12.970059453032105	2	1.02
k141_385863	6387	NA	288866.37482605927	2.211056930335325	low	23.3876629889669	121	CheckV-001225	22.6	34.63	NA	NA	0	1.0
k141_1060727	1679	NA	37402.55183458486	4.488998524553841	medium	8.75658521623847	6	CheckV-057089	48.9	71.31	2.2	4.69	1	1.0
k141_1831752	1130	NA	348162.05578746856	0.32456150267270806	medium	7.76410691557064	6	CheckV-001167	51.1	57.3	0.1765482233502538	1.5863197969543148	2	1.0
k141_2024548	12899	4906	182118.11616282814	2.6938561101816165	medium	8.23376929421468	198	CheckV-014636	53.2	17.83	2.266163412852707	8.976716378499658	3	1.05
k141_867933	2839	NA	127748.29640533969	2.2223388333821523	low	15.760181986278	342	CheckV-000689	34.7	34.4	NA	NA	0	1.01
k141_964412	1195	NA	14576.22776051939	8.198280238435427	high	1.97923426346528	123	CheckV-061570	78.5	100.0	1.62	7.680000000000001	1	1.0
k141_771598	1165	NA	35808.00644684495	3.2534623275645895	high	1.20268836222144	112	CheckV-061415	94.0	100.0	1.53	3.25	1	1.0
k141_1253544	2595	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.04
k141_385916	2575	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_771609	4834	NA	47267.49711117702	10.22690071494591	low	16.0458909824481	25	CheckV-061466	33.3	28.96	NA	NA	0	1.0
k141_494	8062	NA	1186277.3532922629	0.6796049825637839	low	12.5453716678203	14	CheckV-054001	28.5	28.54	0.6533497732151562	1.9618549033135386	3	1.01
k141_289505	8029	NA	38629.214694384435	20.784787015530977	low	39.552960167154	5	CheckV-020079	95.9	16.57	6.520052206929283	19.097755102040814	3	1.0
k141_96871	6264	NA	37242.0	16.81971967133881	high	1.41626794258373	1	CheckV-007613	93.3	83.65	NA	NA	0	1.0
k141_518	1046	NA	57107.67900300527	1.8316275818965688	high	1.90038202301871	4	CheckV-061284	85.6	44.87	1.38	3.1500000000000004	1	1.0
k141_1928148	27369	NA	85068.53216269819	32.172883796390536	low	22.3013900458853	646	CheckV-021418	60.6	7.48	16.875988979039406	30.783164950798348	4	1.0
k141_1157179	7116	NA	46805.39747250012	15.203374790655095	low	13.1821249631444	9	CheckV-007582	41.6	34.7	10.65	23.34	1	1.0
k141_675249	3164	NA	175934.18493969378	1.7983997828986715	high	4.76556921306407	297	CheckV-062295	76.8	39.47	1.2719459774616604	2.1978556683735904	4	1.0
k141_2120860	3011	NA	59903.07454367237	5.026453187815642	high	3.50734981563677	12	CheckV-020142	91.9	32.86	3.1447058823529415	7.069572192513369	2	1.0
k141_1157194	4262	NA	170313.71801810368	2.502440818975584	low	26.2236590521136	23	CheckV-018806	25.2	32.44	1.2718750000000003	3.526682692307692	2	1.0
k141_96905	3894	NA	316466.4420548217	1.2304622173258546	low	14.0086581853272	10	CheckV-000523	31.5	40.72	NA	NA	0	1.0
k141_1253619	3971	NA	37493.52087612965	10.591163238894824	high	4.05454545454545	14	CheckV-033198	61.7	57.03	NA	NA	0	1.0
k141_564	3345	NA	53603.40002419075	6.240275800584349	medium	9.39265536723164	3	CheckV-010907	46.5	58.44	NA	NA	0	1.0
k141_867991	3355	NA	NA	NA	NA	NA	0	NA	NA	NA	0.54	1.56	1	1.0
k141_964509	7242	NA	39559.63091337864	18.306540867020157	medium	5.52694816340542	10	CheckV-003884	49.5	72.17	NA	NA	0	1.0
k141_964514	1551	NA	44372.78123819673	3.4953860378372603	medium	5.52296238786106	122	CheckV-032276	54.0	69.48	2.6200000000000006	4.3	1	1.0
k141_771693	4386	NA	93759.45662927451	4.677928134057209	low	11.1328258931633	84	CheckV-013402	48.6	24.77	2.1356249999999997	9.697968750000001	2	1.0
k141_1350023	2170	NA	161417.2718513857	1.344341888021676	low	14.8448260270765	19	CheckV-061536	40.5	30.0	NA	NA	0	1.0
k141_675272	12545	NA	41482.0	30.242032688877103	low	25.1029277801869	1	CheckV-022999	43.8	2.49	NA	NA	0	1.0
k141_1928212	18776	NA	418186.78366585315	4.489859730957621	low	27.441312952095	69	CheckV-022153	25.9	9.98	3.237159053646611	16.766480080303122	5	1.0
k141_868022	2418	NA	171542.29511474312	1.4095649113139248	medium	7.36886830689784	46	CheckV-061429	54.4	42.77	NA	NA	0	1.0
k141_964538	4479	NA	14577.684896537927	30.72504332333129	high	3.01471401703728	122	CheckV-061969	78.0	37.21	8.088363310773445	11.248873146709503	3	1.0
k141_606	10461	NA	47701.107218063196	21.93030856113689	low	25.5595308871383	147	CheckV-017189	28.1	14.91	23.89589849309924	44.05517358977477	4	1.0
k141_2024721	7149	NA	313504.0212079558	2.280353525436241	low	16.7746825248758	8	CheckV-019443	37.1	25.37	3.294787878787879	7.317454545454546	2	1.0
k141_1831924	1011	NA	39747.0	2.543588195335497	low	13.9604954804151	1	CheckV-018264	33.4	90.11	NA	NA	0	1.0
k141_2024723	3248	NA	188395.48782442292	1.7240327979760357	low	16.4303586321935	6	CheckV-018806	25.0	100.0	NA	NA	0	1.0
k141_1639213	4187	NA	14494.946514722187	28.885929284025707	medium	5.77574616832482	113	CheckV-062002	91.6	30.01	NA	NA	0	1.0
k141_2024739	2677	NA	200643.90593431762	1.3342044890595068	low	19.2245446878348	10	CheckV-044652	32.9	19.15	0.22	2.1	1	1.0
